"publishedTimeText","simpleText","votes","author","isReply","isHearted","isPinned","isPaid","paidAmount","isSponsor","sponsorshipMonths"
"2 years ago","Squid game 2","0","@redboi_rblx7434","false","false","false","false","","false",""
"2 years ago","Beast","0","@navinnavindran8268","false","false","false","false","","false",""
"2 years ago","mr beast the movie","0","@pittmasterlive","false","false","false","false","","false",""
"2 years ago","Netflix u did it again good job I liked the show","0","@NerdBoy010","false","false","false","false","","false",""
"2 years ago","Ghaddar no mercy","0","@razzaqhashmi2519","false","false","false","false","","false",""
"2 years ago","Fun fact:it's like squid game","0","@brick_y","false","false","false","false","","false",""
"2 years ago","Nope, you really need to watch it before you compare it to Squid Game. The twist of the plan is always on fire.","0","@shanediez9172","true","false","false","false","","false",""
"2 years ago (edited)","Terminator:Bank robbery weapons are useless against me. I have no files on you all. Money Heist:No one does, that's the beauty of it. Terminator:Unknowns must be terminated.","0","@markveres7369","false","false","false","false","","false",""
"2 years ago","Pakistan k baqa ka sawal haay","0","@razzaqhashmi2519","false","false","false","false","","false",""
"2 years ago","I'm curious what the mask represents, I was told that the mask describes an artist.","0","@kathialandaverde","false","false","false","false","","false",""
"2 years ago","this show was Realy Amizing... One of the best series i ever seen And now is My second favorit Serie after The vampire diaries.. Much love both series!!!!","0","@mahameddemaham","false","false","false","false","","false",""
"2 years ago","Love the movie but not the ladies with tattoos, it makes the lady looks horrible even they are pretty, they look dirty and nasty yullkkkk....!","0","@zulkifli2006","false","false","false","false","","false",""
"2 years ago","Anyone here after watching beast","0","@candysanju7063","false","false","false","false","","false",""
"2 years ago","No show has much nonsense than this show","0","@blyndfold4336","false","false","false","false","","false",""
"2 years ago","No wonder lndians love it","0","@subhuman3408","true","false","false","false","","false",""
"2 years ago"," @subhuman3408  😂😂","0","@blyndfold4336","true","false","false","false","","false",""
"2 years ago","Berlin...🔥🔥🔥","0","@tanmoybiswas864","false","false","false","false","","false",""
"2 years ago","TOKYO THE IDIOT CHARACTER IN THIS MOVIE!!!","0","@pendaki_kalimantan","false","false","false","false","","false",""
"2 years ago","Berlin's character 👍 Professor 👍👍","0","@farisabdulla9417","false","false","false","false","","false",""
"2 years ago","I'm big fan Denver","0","@rahulsaroy7424","false","false","false","false","","false",""
"2 years ago","Music?","0","@adamsko2238","false","false","false","false","","false",""
"2 years ago","Squid game war be like:","0","@icamefromrobloxawar9167","false","false","false","false","","false",""
"2 years ago","This looks interesting ima watch this movie","0","@shanayakim358","false","false","false","false","","false",""
"2 years ago","What a freaking great show! Original and ingenious. I’ve watched it like 5 times!","0","@abbymejia4377","false","false","false","false","","false",""
"2 years ago","Very original outfit","0","@epicosexio","false","false","false","false","","false",""
"2 years ago","Is this better than Narcos or worth watching ?","0","@crappychef1960","false","false","false","false","","false",""
"2 years ago","This is not better than narcos but it is worth watching if you are brain dead","0","@subhuman3408","true","false","false","false","","false",""
"2 years ago"," @subhuman3408  what do you mean brain dead? So not worth watchjng?","0","@crappychef1960","true","false","false","false","","false",""
"2 years ago","Darn Hollywood could never make this...","0","@dianalord5825","false","false","false","false","","false",""
"2 years ago","Loki is far better than this","0","@subhuman3408","true","false","false","false","","false",""
"2 years ago","We want more session 6,7,8,9,10 and more,,,,, please make more episode it’s very impressive","0","@fh_Entertainment08","false","false","false","false","","false",""
"2 years ago","no that would ruin how perfect the story is","2","@sytris971","true","false","false","false","","false",""
"2 years ago","Please 🙏    This is my hardly request that we want season 6 of this series 😭😭😭.","0","@jeetsarkar1667","false","false","false","false","","false",""
"2 years ago","im so disappoint for this movie...wtf...this not about money...but about love and feeling...stupid...no tactical to robbed..they fight with each other...wth bro?? i give 4 star on this movie..","0","@quikzara848","false","false","false","false","","false",""
"2 years ago","This trailer need reactions","0","@DebashisDhibar","false","false","false","false","","false",""
"2 years ago","Honestly finished watching  breaking bad season 3, gonna start watching Money heist   My sister said it was a good show.","0","@Krovslaaa","false","false","false","false","","false",""
"2 years ago","It's not a trailer lmao it has so many spoilers..more like a fan art ig","0","@ayzu7670","false","false","false","false","","false",""
"2 years ago","A masterpiece fr. No other show will top it. I did want to see them all scream bella ciao song as they flew in the helicopter. That would’ve been a great touch","0","@jarenventures","false","false","false","false","","false",""
"2 years ago","Best web series  compare to all web series","0","@98108511821977","false","false","false","false","","false",""
"2 years ago","One of the best fav one","0","@sujonplays3207","false","false","false","false","","false",""
"2 years ago","This Is the greatest show that I have ever watched!!!!","0","@bhayaa2","false","false","false","false","","false",""
"2 years ago","We want more seasons","0","@shifakhan3857","false","false","false","false","","false",""
"2 years ago","is season 6 coming ?","0","@SikandarGaming0001","false","false","false","false","","false",""
"2 years ago","Professor.....🔥🔥","0","@deathff2709","false","false","false","false","","false",""
"2 years ago (edited)","Oceans 11 meets......V For Vendetta?","0","@thatdamnguy2877","false","false","false","false","","false",""
"2 years ago","For Season 1. Professor: let's print and steal the money from Royal Mint in front of everyone. Me: Why don't you print counterfreit money in somewhere isolated?","0","@joeshar.","false","false","false","false","","false",""
"2 years ago","Man these heist do not look like the gta ones","0","@johnfkennedy4926","false","false","false","false","","false",""
"2 years ago","want season 6 not just end ...its a masterpiece","0","@NidhiSingh-gt8pu","false","false","false","false","","false",""
"2 years ago","This is not show money heist is emotion of our heart ❤❤","0","@chandangaming8891","false","false","false","false","","false",""
"2 years ago","The worst seris  I have ever seen in my life. Here police are villian and rubber are hero. How rubber can be hero . I wasted my time to see it 🖕🖕🖕","0","@kratosgodofwar8936","false","false","false","false","","false",""
"2 years ago","Just now I got a doubt. Now the time is 11:55PM and 11-6-2022.. When the 1st robbery was going on, lady police will find out that they were printing the notes for 12 days and she knew  that, there is an option THEY CAN OFF THE POWER  then they couldn't print the money and same thing couldn't implement for the second robbery also😎 simple logic🤣","0","@prythwybharat3400","false","false","false","false","","false",""
"2 years ago","0:34 0:35","0","@nursyakirinfauzi4376","false","false","false","false","","false",""
"2 years ago","Favourite😙😚","0","@catrat5222","false","false","false","false","","false",""
"2 years ago","Spartacus, GOT and Money heist.... 3 masterpieces....","0","@ShubhamKumar-bl2qu","false","false","false","false","","false",""
"2 years ago (edited)","This series is good but not great as people say it to be","0","@subhuman3408","false","false","false","false","","false",""
"2 years ago","I'm so glad i decided to watch this show","0","@sportstacker56","false","false","false","false","","false",""
"2 years ago","New season please","0","@teamsingle3749","false","false","false","false","","false",""
"2 years ago","I have never seen an webseries in my entire life.... I just love proffesor","0","@ROCKY-ui7hi","false","false","false","false","","false",""
"2 years ago","Хороший веб-сериал и все актеры хороши","0","@akbhaiya3399","false","false","false","false","","false",""
"2 years ago","Why they send the less professional And childish 😜","0","@lemuelbusuego1434","false","false","false","false","","false",""
"2 years ago","money heist is really a very bad webseries and also based on simple logics people should not give importance to it because it did not  have any night fighting seen it do not show  the robbers sleep or rest time when they sleep and also based on day seen and the public which support the robbers did not go their home for many days it seems like fake not real feel","0","@RajveerSingh-og2qb","false","false","false","false","","false",""
"1 year ago","Go and sleep","0","@maryaboagye9337","true","false","false","false","","false",""
"1 year ago","Bruh cope","0","@VintageInzerillo","true","false","false","false","","false",""
"2 years ago","it's my emotion seriously an emotion","0","@rupakdehingia6550","false","false","false","false","","false",""
"2 years ago","Sorry I don’t know what to 🫠🫠🫠","0","@carminacollera9660","false","false","false","false","","false",""
"2 years ago","Season 5 is the most worst season","0","@anup1047","false","false","false","false","","false",""
"2 years ago","0:22 rablax","0","@TCRPinkie_GT","false","false","false","false","","false",""
"2 years ago","I have watched all of the 5 season in just 4 days.. Love all the characters .. Especially Amazing Professor 😍 handsome berlin 😚 Ambitious Nairobi 😘 , brilliant and brave Tokyo ❤ , horny Denver 😝 Beautiful Stockhome 😋  Sexy Raquel ❤ Going to miss em all .. Want to see em again together 😭","0","@infomedia7061","false","false","false","false","","false",""
"2 years ago","Can i watch money heist season 5 directly without watching the previous 1,2,3,4 season? Is the all parts are connected? Beacuse i haven't seen  any season of money heist yet.","0","@amitbauri783","false","false","false","false","","false",""
"2 years ago","they are all connected, you need to watch the previous seasons","1","@trippygoldfish2298","true","false","false","false","","false",""
"2 years ago","Best Web Series","0","@javedsiddiqui9128","false","false","false","false","","false",""
"2 years ago","Master peice","0","@emaanahsan1909","false","false","false","false","","false",""
"1 year ago","The plot has more holes than my underwear","0","@ThatisnotHair","false","false","false","false","","false",""
"1 year ago","So mind blowing but all episodes are end  😘🙃 love you all 🥰💕 thus type create web series thanks 👍","0","@shashibhushan4937","false","false","false","false","","false",""
"1 year ago","Biggest series in in cinema history what master piece what story what acting","0","@rockpahat","false","false","false","false","","false",""
"1 year ago","Money heist was hard to watch until I turned on english dubbed.","0","@ychongy","false","false","false","false","","false",""
"1 year ago","i wish we could’ve seen this in a theatre i’ve never watched something that made my heart beat so fast that made me feel so many real emotions i think i would physically not make it out alive if i saw this in theatres and not to mention the music and sounds that would be incredible","0","@liable4642","false","false","false","false","","false",""
"1 year ago","The proffesor 🔥","0","@Brozunk","false","false","false","false","","false",""
"1 year ago","क्या फायदा इतनी मेहनत कर के जिसमे तुम्हारी फट के चार हो जा रही  ! विजय माल्या से सीखो कुछ","0","@oyehoye8606","false","false","false","false","","false",""
"1 year ago","Just my favorite series ever.","0","@tuna-fr4cs","false","false","false","false","","false",""
"1 year ago (edited)","𝙸 𝚕𝚒𝚔𝚎 spainsh","0","@hooglehoogle6355","false","false","false","false","","false",""
"1 year ago","Goosebumps 🥵🥵","0","@HarjinderSingh-cx9xn","false","false","false","false","","false",""
"1 year ago","This series is an art!!","0","@anthonymaldobalce9774","false","false","false","false","","false",""
"1 year ago (edited)","I literally miss so much this show😭 and all the cast😭 i watched it late but im happy that i watched it","0","@anthonymaldobalce9774","false","false","false","false","","false",""
"1 year ago","Masterpiece","0","@sujanbhai3238","false","false","false","false","","false",""
"1 year ago","One of my best series","0","@manuellakavulavu5297","false","false","false","false","","false",""
"1 year ago","Need more Berlin season 🥺❤","0","@mmuzammal7795","false","false","false","false","","false",""
"2 years ago","I just started this show and it is AMAZING!!! sorry for the shouting. IMHO, its on par with breaking bad in its storytelling. Very compelling story and people. I love heist movies and to me, this is the BEST crime HEIST movie yet. I'm only on season 3 and i've been hooked, can't watch anything else. Didn't know there was a Korean version... UGH, now i have to watch that...","0","@GuyKirk","false","false","false","false","","false",""
"2 years ago","Give to us new season. Best show ever 😥😥","0","@CineMatrixGirl","false","false","false","false","","false",""
"2 years ago","Хороший веб-сериал и все актеры хороши🎉","0","@akbhaiya3399","false","false","false","false","","false",""
"1 year ago","I painted the professor and made him Muppeting. with the Mask.💆","0","@realmuppets","false","false","false","false","","false",""
"1 year ago","Really one of finest screenplay and awesome writing overall superb entertainer but we miss Tokyo character in this webseries. Professor planning and executing awesome. Waiting for season 6.","0","@JitendraLegalWorld","false","false","false","false","","false",""
"1 year ago","Best series 👀","0","@aryanmanoj5424","false","false","false","false","","false",""
"1 year ago","Money heist  Season 6?","0","@mustafafaieq4664","false","false","false","false","","false",""
"1 year ago","Bro this wad a very good show","0","@nirvana6658","false","false","false","false","","false",""
"1 year ago","money heist such a great one of show/////","0","@barbiequeen8429","false","false","false","false","","false",""
"1 year ago","🥹 It was a legendary show.","0","@rigdig7056","false","false","false","false","","false",""
"1 year ago","Favorite series","0","@reakgamercm1514","false","false","false","false","","false",""
"1 year ago","Best Netflix series of all time Period.","0","@omagadavid9923","false","false","false","false","","false",""
"1 year ago","I love this movie I couldn't get enough of it, I love the cast ,I hated when they killed some of ladies, I will miss them all .","0","@jameskikirkwood3964","false","false","false","false","","false",""
"1 year ago","Song name?","0","@ghostedbenny","false","false","false","false","","false",""
"1 year ago","Crumbling of the finance system will bring famines. Our world have too much of population and to sustain that we need the efficiency booster which is the financial system.","0","@HornetCucumber","false","false","false","false","","false",""
"1 year ago","the best trailer in the world","0","@killerflame5764","false","false","false","false","","false",""
"1 year ago","The Best show ever, on Netflix","0","@dmitridsouza2164","false","false","false","false","","false",""
"1 year ago","One of the Best..super","0","@jlfarm9035","false","false","false","false","","false",""
"1 year ago","Love it's❤","0","@imranali-gp4dn","false","false","false","false","","false",""
"1 year ago","I got goosebumps after a long time rewatching this masterpiece ❤🥺","0","@zaa_hyeok","false","false","false","false","","false",""
"1 year ago","What a Master Piece, Finished all Season's in 2 days, Awesome Writing, Direction and Acting PROFESSOR 💥💥💥💥💥💥💥","0","@abhishekshrivastava1587","false","false","false","false","","false",""
"1 year ago","I couldn't take my eyes off this drama.   They are good at acting.","0","@user-se7bc3ee8y","false","false","false","false","","false",""
"1 year ago","Selute for writer and direction","0","@pawanchoudhary1493","false","false","false","false","","false",""
"1 year ago","Dark and this. Just awesome shows.","0","@LordCagliostro","false","false","false","false","","false",""
"1 year ago","This series should be ban as its showing wrong content which is harmful for youth as well for the society. It gives a wrong message as it shows how evil wins over the good.","0","@syedmohdmustafa1244","false","false","false","false","","false",""
"1 year ago","A Masterpiece Web Series","0","@maheshkapse9443","false","false","false","false","","false",""
"1 year ago","my goodness what an amazing series ,every season is something special ,so fracking good","0","@clintonehrhardtsr122","false","false","false","false","","false",""
"1 year ago","I need the season 6 please give the fresh update","0","@bholabhandari7340","false","false","false","false","","false",""
"1 year ago","2021/2022 soon","0","@gcgames_","false","false","false","false","","false",""
"1 year ago","Stupidity and ignorance of this putana Tokio is totally unbearable...","0","@slavenabramovic9362","false","false","false","false","","false",""
"1 year ago","PROFESSOR YOU ARE REALLY PROFESSOR","0","@APURBASAIN","false","false","false","false","","false",""
"1 year ago","If Chutiya Writer did not put dirty scenes, would this film not work?","0","@VinitKumar-gv8tc","false","false","false","false","","false",""
"1 year ago","Will a person earn money only if he is naked?","0","@VinitKumar-gv8tc","false","false","false","false","","false",""
"1 year ago","can you watch this movie with your mom","0","@VinitKumar-gv8tc","false","false","false","false","","false",""
"1 year ago","Wow mind blowing hatss offf... professor ur damn cool man","0","@shamskhan8953","false","false","false","false","","false",""
"1 year ago","Ye series dekh ke lagta hai ki sav apne hi hai","0","@rajatrajput8940","false","false","false","false","","false",""
"1 year ago","Saeson 6 please??🥺","0","@roshankalasua4380","false","false","false","false","","false",""
"1 year ago","You want large bills 20,50 and 100 nothing with bank straps or rubber bands no dye packs or bait money  you want money from the second counter then the one draw next to the money counter And no bills of the bottom drawer you don't want no ETS TRACKING","0","@peopleofthestateofcalifornia","false","false","false","false","","false",""
"1 year ago","Money heist","0","@BLAACKSHADOW","false","false","false","false","","false",""
"1 year ago","I want to see All the Seasons with BERLIN Can’t stand him being Gone 🥹","0","@umaimasrecipesbeyond4428","false","false","false","false","","false",""
"1 year ago","Very good series I recommend to everyone in the world 😊🙂","0","@muhammadrafayattari1155","false","false","false","false","","false",""
"1 year ago","Best","0","@PlaywithAI200","false","false","false","false","","false",""
"1 year ago","Cult status after 1 episode... As others have said it's an absolute  masterpiece of writing and acting.  It will be spoken about for years!","0","@CubeCyclone","false","false","false","false","","false",""
"1 year ago","love Money Heist","0","@wwesuhaibbarakat","false","false","false","false","","false",""
"1 year ago","Tokyo fans online say hi","0","@Mehmet-yu5mk","false","false","false","false","","false",""
"1 year ago","Masterpiece ❤️","0","@EnSabahNur-ir5mw","false","false","false","false","","false",""
"1 year ago","Don't be sad because it's over be happy because it happened - Berlin","0","@kazishehab1035","false","false","false","false","","false",""
"1 year ago","SUPER!!!👍👍👍🏆🏆🏆🇵🇱","0","@polskiedruzynystrzeleckiew5820","false","false","false","false","","false",""
"1 year ago","Though it is just a show, Nairobi's death was quite unfair 😭","0","@calciumofficial9584","false","false","false","false","","false",""
"1 year ago","I got to know from this show that women aren't suitable to become police officers coz they would fall in love with the theives😂😂","0","@onlyone5086","false","false","false","false","","false",""
"1 year ago","hmm.. copying heavily off of V for Vendetta..","0","@sanjindragoljic2990","false","false","false","false","","false",""
"1 year ago","बहुत जबरदस्त 😎","0","@Shubhamguptabam","false","false","false","false","","false",""
"1 year ago","Wast","0","@Sharathxd","false","false","false","false","","false",""
"1 year ago","Wast","0","@Sharathxd","false","false","false","false","","false",""
"1 year ago","Wast","0","@Sharathxd","false","false","false","false","","false",""
"1 year ago","Noob","0","@Sharathxd","false","false","false","false","","false",""
"1 year ago","Wast","0","@Sharathxd","false","false","false","false","","false",""
"1 year ago","Mokka movei","0","@Sharathxd","false","false","false","false","","false",""
"1 year ago","A certain thing is nothing; if we humans don't add value to it.","0","@ashutoshrane2928","false","false","false","false","","false",""
"1 year ago","I had never seeen such kind of chutiyapa.  ,Who is motherfu ker storywriter of this season ,,worse ending brass gold chutiyapa","0","@user-sj7zv3mw5m","false","false","false","false","","false",""
"1 year ago","Can u upload Netflix all languages, then u  will earn more more money in YouTube also","0","@manabudgetvlogscooks6224","false","false","false","false","","false",""
"1 year ago","watched a few episodes and i don't get this show, unlike something like oceans eleven, none of them are likeable, they're all just terrible people","0","@helldeirch","false","false","false","false","","false",""
"1 year ago (edited)","I love that movie  I can’t say another movie  Because everytime  i see  Another hollywood movie  But this is my favorite movie  And I cannot say this time  And always be my favorite movie  And everytime be my favorite ❤❤❤❤","0","@paraxnima9128","false","false","false","false","","false",""
"1 year ago","Amazing movie","0","@milandhakal1847","false","false","false","false","","false",""
"1 year ago","Pov: You watched inside man first","0","@rampoolsix9183","false","false","false","false","","false",""
"1 year ago","Squid spain","0","@OsakasFentanylAddiction","false","false","false","false","","false",""
"1 year ago","What country was the show maiden?","0","@Reaction87483","false","false","false","false","","false",""
"1 year ago","Best Web series ever seen 🤑🤑🤑🤑🤑🤑💲💲💲💲💲💲","0","@SumitSaini-fl1um","false","false","false","false","","false",""
"1 year ago","One the bests.","0","@nargesbahri5105","false","false","false","false","","false",""
"1 year ago","I first saw money heist Korea","0","@navalgriffin9922","false","false","false","false","","false",""
"1 year ago","the stupidest story.. it should have made the villain always win.. and the police always lost.. that's when the story becomes fun..","0","@smokingsecret1341","false","false","false","false","","false",""
"1 year ago","Beast movie cheef copy from this one","0","@MdAbdullah-kw6gk","false","false","false","false","","false",""
"1 year ago","Emotions😭","0","@nadeemakhtar5071","false","false","false","false","","false",""
"1 year ago","BELLA CIAO my love the music","0","@ZWLYNNHTUN","false","false","false","false","","false",""
"1 year ago","i live songs🤍🤍","0","@ZWLYNNHTUN","false","false","false","false","","false",""
"1 year ago","The real heist done by those people who watched this whole series without Netflix subscription 🤣","0","@imranverse24","false","false","false","false","","false",""
"1 year ago","what a serie i have no words to say","0","@ishaqahmed4052","false","false","false","false","","false",""
"1 year ago","i love  the show. It's definitely the best movie that is made.💖💖💘💘😍😍","0","@bolle-_-bolle9391","false","false","false","false","","false",""
"1 year ago (edited)","I want this series till my life goes on untill my last breath... what a wonderful,excitement,thriller,mastermind,curiosity,and finally never boring and dont want to b end.. loved it .","0","@BLACHWK","false","false","false","false","","false",""
"1 year ago","Plz suggest me web series like money heist..","0","@rif4045","false","false","false","false","","false",""
"1 year ago","Muinto bom","0","@MUHAMMADNUZEIF13590","false","false","false","false","","false",""
"1 year ago","I used to guess that Michael Scorfield(Wentworth Miller) is the best untill I discovered the Professor in Money Heist,thx 4 the movie","0","@Lucky.M187","false","false","false","false","","false",""
"1 year ago","La mejor serie que España ha producido hasta ahora!","0","@patriciaperezdelamo6243","false","false","false","false","","false",""
"1 year ago","The second heist was SHIT, just like Tokyo's cheap wig. The first heist, and the first half of the second one were great. Then it went to shit. 🤢","0","@amberleaf7","false","false","false","false","","false",""
"1 year ago","It went to crap as soon as they started throwing that transgender crap at us and yet were to cowardly to actually cast a transgender person. They knew people would puke if they did but they sat there the whole show trying to tell us that we should feel different.   But even after that, I would agree that it went downhill.","0","@blusheep2","true","false","false","false","","false",""
"1 year ago","First Money Heist was great. Second season (Bank/Gold) is great for the first 1/3 or half, then it turns to shit, kills of best characters, plunges into unnecessary darkness, there's no story and it's just such a bad way to end a great show.","0","@amberleaf7","false","false","false","false","","false",""
"1 year ago","Filipino here. I'm watching again and a again 😅 over and out 🏦💰💰💰","0","@lenardlorilla4160","false","false","false","false","","false",""
"1 year ago","Within 4 days completed 5 parts.. I am overwhelmed 😮😮.. this is not a series this is emotion.. Tokyo and Nairobi will be missed 😢","0","@pushpitadey9518","false","false","false","false","","false",""
"1 year ago","Please where can I watch the season 2","0","@lilianjoshua","true","false","false","false","","false",""
"1 year ago","Najbolja serija - triler ikada snimljen! A pogledala sam ih na tisuće!!! Ovo je vec treca noć do 2 ujutro! Srce mi je non stop u grlu! Živci rade od muzike i priče koju najavljuje Tokio!.. U početku sam se pitala kako je znao? Ka je mogao predvidjeti sve? Pamet staje!!! Mislim da ju pogledam za 5 godina opet bi bila interesantna!! BEZVREMENSKA SERIJA!  Travanj 2023 ! Uživajte","0","@dariasente7713","false","false","false","false","","false",""
"1 year ago","Creative ideas","0","@dashakacreation","false","false","false","false","","false",""
"1 year ago","This is not a masterpiece!!!!  This is the only one in Universe!! ❤❤","0","@mdmaymon6579","false","false","false","false","","false",""
"1 year ago","Please season 6 😢","0","@MustafaKhan-yk1oh","false","false","false","false","","false",""
"1 year ago","Ye movie sab se achi hai❤","0","@MustafaKhan-yk1oh","false","false","false","false","","false",""
"1 year ago","Best series ever no doubt. From the directors to the actors bravo!!!","0","@marble8519","false","false","false","false","","false",""
"1 year ago","I mean... they were not morally incorrect.","0","@harshchourasia9399","false","false","false","false","","false",""
"1 year ago","❤❤","0","@MdSakib-iq8wc","false","false","false","false","","false",""
"1 year ago","This was a great movie.","0","@francessantiago8036","false","false","false","false","","false",""
"1 year ago","At the end of Money heist I literally got emotional thinking that somebody of our family is leaving us 😢😢","0","@being__aditya","false","false","false","false","","false",""
"1 year ago","❤❤❤🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩","0","@fatamaislam1750","false","false","false","false","","false",""
"1 year ago","This show had me so drawn in I almost felt at dome points it was real lol. Obviously I know better than that but still.....I'm addicted to this show and I really don't watch tv much at all. Ffs I woke up early to watch a couple episodes before work lol","0","@fromashestoangels378","false","false","false","false","","false",""
"1 year ago","A review: 5 Seasons but only two stories. Both heists are genius and unique. First heist is the best. Second heist was way to long and the realism/believability went downhill very quickly. In the first heist, it was obvious that they wanted to promote a political ideology but it went to crazy levels in the second one, going as far as shaming someone for calling the new baby a girl. It was kind of disgusting in my opinion and a huge distraction for someone that doesn't fall for all this ""I say I'm a girl and therefore I am one."" crap. It was over the top.  All the actors are great. The only character I wasn't a fan of was the police boss in the second heist. It was either a case in over acting or poor writing for him. They turned him into a borderline out of control jerk instead of making him a methodical savvy, save his own butt, type of guy.","0","@blusheep2","false","false","false","false","","false",""
"1 year ago","can you please tell me any website from where i can watch it?","1","@patienceclasher6855","true","false","false","false","","false",""
"1 year ago","Wow awesome series ,,,, amazing fantastic what not ,,, it nailed it .... Yar salute to director writer .... ❤","0","@nethalapinky7733","false","false","false","false","","false",""
"1 year ago","Just amazing Berlin and professor rock 👍","0","@sahibzadaadventures","false","false","false","false","","false",""
"1 year ago","Waiting for session 6❤","0","@maheshbiswal3697","false","false","false","false","","false",""
"1 year ago","It's so sad the nairomi die 😭😭😭😭😭😭😭😢😢😢😢😢","0","@USAQ819","false","false","false","false","","false",""
"1 year ago","❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖","0","@YahyakhanYahyakhan-lq4xg","false","false","false","false","","false",""
"1 year ago","I have no words for this series movie 🎥 out standing I must say not a single actor in this movie act over or u can say low every one in this movie 🎥 was out class specially the love 💗 the class the superb BERLIN what an actor last but not least Professor was also class...","0","@theinformer1894","false","false","false","false","","false",""
"1 year ago","This not a bank robbery, the real bank robbers are buisnessmen who take trillions of dollars of loans from bank and never return a single dime.","0","@dukenukemforever6912","false","false","false","false","","false",""
"1 year ago","Berlin my favorite without even a thought dude was too smooth because he had nothing to lose. I dub him the modern day Spaniard doc Holliday. A complete badass","0","@georgerodriguez8519","false","false","false","false","","false",""
"1 year ago","I just watched 2 seasons and Berlin earned respect.","0","@Brijendrafb","false","false","false","false","","false",""
"1 year ago","The most popular video in my channel is related to this unique series❤❤❤","0","@shahinpr1378","false","false","false","false","","false",""
"1 year ago","При😂🎉🎉","0","@missdollgroll2780","false","false","false","false","","false",""
"11 months ago","1-3 seasons were great. Second heist had pointless shout outs and token characters and none of the magic the first heist had.","0","@poopsiepop4179","false","false","false","false","","false",""
"1 year ago","Money Heist ...650 Billion Dollars where has gone ???😃🎤💟","0","@rgsclassicmusiccafe","false","false","false","false","","false",""
"7 months ago","650?","0","@alexrteche","true","false","false","false","","false",""
"1 year ago","Yo can you recommend any similar series to me?","0","@redslashed","false","false","false","false","","false",""
"1 year ago","YO NETFLIX I NEED MORE OF THIS IM ADDICTED PLSSSS😭😭💗💗😍💅🏼❤","0","@redslashed","false","false","false","false","","false",""
"1 year ago","If the government demonetize the old money and if circulated new money in economy, then the entire hiest is down the drain right?","0","@karthikeyanmanoharan8662","false","false","false","false","","false",""
"1 year ago","Gaandiya is the hero of the series, destroying the evil heist","0","@22490000","false","false","false","false","","false",""
"1 year ago","Love like Tokyo, Have fun like Nairobi Laugh like Denver, Feel like Rio, Play like Moscow, Defend like Hilsinki, Fight like Oslo, Be trustful like Berlin, Think like Professor But don't be an asshole like Arturo","0","@Fake.1","false","false","false","false","","false",""
"1 year ago","A man singing 'Bella Ciao' at a train station brought me here.Ive no idea what this series is all about but  im guessing its spanish and i won't be disappointed if i watch it ...true???","0","@aflutteroffeminineconfusio1986","false","false","false","false","","false",""
"9 months ago","Are yaar jawaan tu eski sasti copy he aaj maine dekhi movie","0","@mukeshbarwa5408","false","false","false","false","","false",""
"9 months ago","Need this to come back","0","@rgg2.0","false","false","false","false","","false",""
"9 months ago","I really love this series after Merlin , this is my second favorite ❤❤❤","0","@patienceakpan3817","false","false","false","false","","false",""
"9 months ago","Money  heist is first time 😄@ last time 😭😭😭😭","0","@ITACHI-403","false","false","false","false","","false",""
"10 months ago","Art, history and culture: the legacy of Extremadura The Netflix series Money Heist has a special connection to Extremadura: from the creation of the script to advice from expert artisans from Extremadura on the traditional treatment of gold and the use of artisanal pieces made in Torrejoncillo, an Area of Artisanal Interest in Extremadura.","0","@SagittarianArrows","false","false","false","false","","false",""
"10 months ago","Love ki ghanti baaj gayi meri 😂","0","@manikshaikh5634","false","false","false","false","","false",""
"10 months ago","One of the worst I have ever seen.. what kind of example this is setting up, that no matter how bad crime u do, u can get away without any punishment.. it's an encouragement for the people to commit crime and get away easily. Worst concept","0","@ranjeetamohan2566","false","false","false","false","","false",""
"10 months ago","Toomuch i liked Tokyo and Neyromi and one and one only professer ❤","0","@manojkavutharayil720","false","false","false","false","","false",""
"10 months ago","Amazing series.I loved all characters. thank you so much all crew🎉 waiting for the new series.","0","@manojkavutharayil720","false","false","false","false","","false",""
"10 months ago (edited)","A masterpiece?!! For whom?! A 12 year older. I mean come on. I am on season 1 and let’s get real. Talking far fetched. The scene with finding the car and the junk yard. Really?!! Or how about episode 9 season 1, they have this man in a secure facility giving the sketch and this professor goes out and finds whatever cop car with two cops going into a store. He breaks into he car and is able to send a message to a secured facility to stop the Russian dude to give the police his sketch.  ARE YOU F**KING SERIOUS!!  What am I I2. And some people call this  a masterpiece!! I shut it off and said bye bye.","0","@tonymanero8540","false","false","false","false","","false",""
"10 months ago","Think like- Proffecer 🤴🏻 Love like- Tokyo 🙍🏻‍♀ Attitude like- Berlin 👨🏽 Motivate like- Nairobi 🧏🏻‍♀ Laugh like- Denver 🙆🏼‍♂ Speak like- Lisbon 🗣 Care like- Moscow and Helsnki and  Stalkhome ❤","0","@opcreativity2305","false","false","false","false","","false",""
